Harvest ID,Date,Client,Project,Task,Notes,Hours,Billable?,Billable Rate
2862497865,2026-02-17,Century Driving School,Century Driving Onramp misc,Rails Programming,"Plan to shift centurydriving account to the secret key, Also reviewing the final removal of the old credentials from Onramp since it hasn't been using its version of the old gateway system for a while now. ",2.39,Yes,110.0
2863424511,2026-02-18,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: All 100 pods healthy (20 cdg-production, 4 ingress, 65 kube-system, 12 monitoring, 9 proxmoxnfs, 2 tailscale). Cleared 7 failed Resque jobs (DirtyExit from nightly restarts). Queue depths: course_cache=27, road_test_cache=79. Node resource check unavailable (metrics API timeout).",0.5,Yes,110.0
2863444486,2026-02-18,Century Driving School,Century Driving Onramp misc,Rails Programming,"Clean up Onramp and rip out any old code that references the old payment mechanism, post to a webhook if any access persists so we know to pull that out as well - especially if the env variables were changed at some point. Found an exception email that is attempting a ""POST"" against onramp.centurydriving.com that is not a login, which translates into an attack. Built a fix to correctly block those attacks with Rack attack. Continuing to test if it works correctly. Also running the check on birth certs ( unlinked files) that need to be cleaned up. If any are there, cleaning them up.",2.03,Yes,110.0
2864287249,2026-02-19,Century Driving School,Century Driving Onramp misc,Admin,"Ready for Support - Cluster check: all 103 pods healthy (20 cdg-production Running, 5 jobs Completed). Cleared 8 failed Resque jobs (DirtyExit from nightly restarts). Queue depths: course_cache=96, road_test_cache=175. Node resources nominal - CPU max 26% (caching-pool-szx8l), memory max 82% (pool-99os7yqjj-szyg5), all within thresholds.",0.5,Yes,110.0
2864304438,2026-02-19,Century Driving School,Century Driving Onramp misc,Rails Programming,Implementing the DocuSeal template changes and figuring out the new downloadable waiver process,2.75,Yes,110.0
2865183793,2026-02-20,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: All 102 pods healthy (Running/Completed). Cleared 9 failed Resque jobs (DirtyExit from nightly restarts). Queue depths: course_cache=3, road_test_cache=385 (elevated). Node resources nominal - CPU max 44% (caching-pool-szx8l), memory max 79% (caching-pool-szx82). No action needed.",0.5,Yes,110.0
2865217259,2026-02-20,Century Driving School,Century Driving Onramp misc,Rails Programming,Testing and hopefully pushing out the parent waiver changes. Was unable to push because staging database got dropped/recreated. Had to investigate how that happened - got it solved but no staging DB until tomorrow morning.,2.02,Yes,110.0
2865556023,2026-02-20,Century Driving School,Century Driving Onramp misc,Rails Programming,Adding in the updated segment 1 application template,0.5,Yes,110.0
2865592617,2026-02-20,Century Driving School,Century Driving Onramp misc,Design,"Dig back into the phone system: conversations. See if there are simpler processes available to use that integrate better with Onramp. Also looking into reports of the site ""crashing"" for customers. Not sure what that means yet.",2.29,Yes,110.0
2866021877,2026-02-21,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all 101 pods healthy across 8 namespaces (cdg-production, monitoring, ingress, kube-system, etc). Cleared 7 failed Resque jobs. Queue depths: course_cache=68, road_test_cache=460. All 8 nodes Ready.",0.5,Yes,110.0
2866033088,2026-02-21,Century Driving School,Century Driving Onramp misc,Admin,Testing over 18 SMS changes,0.77,Yes,110.0
2866051853,2026-02-21,Century Driving School,Century Driving Onramp misc,Design,Continue working on the running pipecat phone system,2.94,Yes,110.0
2866116179,2026-02-22,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: All 97 pods healthy (Running/Completed) across all namespaces. Cleared 7 failed Resque jobs. Queue depths: course_cache=401, road_test_cache=0. Node resources nominal - CPU max 18%, memory max 81%. No issues requiring intervention.",0.5,Yes,110.0
2866147247,2026-02-22,Legacy Capital Planners,Redtails EMoney grading system,AI,Building out more of a generic click through system that could be applied to retail and emoney. ,0.06,Yes,
2866150706,2026-02-22,Legacy Capital Planners,Redtails EMoney grading system,AI,"Mac Mini setup - Ollama, browser, node configuration",0.63,Yes,
2866580425,2026-02-23,Century Driving School,Century Driving Onramp misc,Admin,"Ready for Support - Daily cluster check: all 105 pods healthy (Running/Completed), cleared 8 failed Resque jobs (DirtyExit from nightly restarts), queue depths normal (course_cache: 69, road_test_cache: 170), node resources nominal (max CPU 15%, max mem 76%)",0.5,Yes,110.0
2866608579,2026-02-23,Century Driving School,Century Driving Onramp misc,Admin,Continue with a new workflow on the phone system,3.07,Yes,110.0
2867439179,2026-02-23,Legacy Capital Planners,Redtails EMoney grading system,AI,Leesie ran through an entire set of instructions and created a new contact and built a completed workflow. Also creating a slide show to show the client,0.77,Yes,
2867447196,2026-02-23,Influxdb,Influxdb,Rails Programming,Continue working through the Cloudflare webhook changes,0.91,Yes,145.0
2867473151,2026-02-23,Influxdb,Influxdb,Rails Programming,Weekly catchup with Nate and Olga discussing what happened over the course of the week.,0.33,Yes,145.0
2867668707,2026-02-24,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all 102 pods healthy (no CrashLoopBackOff/Error). Cleared 8 failed Resque jobs (typical DirtyExit from nightly restarts). Queue depths: course_cache=206, road_test_cache=498. Node resources nominal — CPU max 15%, memory max 78%. No action needed.",0.5,Yes,110.0
2867693398,2026-02-24,Century Driving School,Century Driving Onramp misc,Admin,"Continue to dial in the segment 1,2 call flows",2.01,Yes,110.0
2867710044,2026-02-24,Influxdb,Influxdb,Programming,"Continuing to work through the Cloudflare webhook changes, working around the error that was returned when using the real API, site id values",0.25,Yes,145.0
2868570650,2026-02-25,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: All 100 pods healthy (Running/Completed). Cleared 13 failed Resque jobs (DirtyExit from nightly restarts). Queue depths: course_cache=36, road_test_cache=100. Node resources nominal - CPU max 10%, memory max 84% (pool-99os7yqjj-szyg5). No action needed.",0.5,Yes,110.0
2868595063,2026-02-25,Century Driving School,Century Driving Onramp misc,Design,Rework the phone UI so selecting a call flow loads first and then the editor loads. ,2.43,Yes,110.0
2869465377,2026-02-26,Century Driving School,Century Driving Onramp misc,Admin,"Ready for Support - Daily check: all 101 pods healthy (Running/Completed), cleared 9 failed Resque jobs (DirtyExit from nightly restarts), queue depths slightly elevated (course_cache: 130, road_test_cache: 474), node resources nominal (max CPU 80% on caching-pool-szx8t, max mem 82% on pool-szyg2)",0.5,Yes,110.0
2869478776,2026-02-26,Century Driving School,Century Driving Onramp misc,Design,"Suddenly my test agent isn’t sending transcribed voice over the speaker. It can understand me, but I don’t hear any thing ",2.52,Yes,110.0
2870458196,2026-02-27,Century Driving School,Century Driving Onramp misc,Admin,"Ready for Support - Daily cluster check: all 101 pods healthy (Running/Completed). Cleared 8 failed Resque jobs (typical DirtyExit from nightly restarts). Queue depths: course_cache=339, road_test_cache=9. Node resources nominal - peak CPU 31% (caching-pool-szx8l), peak memory 82% (caching-pool-szx8l).",0.5,Yes,110.0
2870510046,2026-02-27,Influxdb,Influxdb,Rails Programming,Continue working on the cloudflare webhook ( contentful ) updates,0.92,Yes,145.0
2871461132,2026-02-28,Century Driving School,Century Driving Onramp misc,Admin,"Cluster check: all 103 pods healthy (Running/Completed). Cleared 8 failed Resque jobs (typical DirtyExit from nightly restarts). Queue depths: course_cache 95, road_test_cache 84 — active but processing. Node resources nominal — CPU max 12%, memory max 85% (pool-99os7yqjj-szyg5). No issues requiring intervention.",0.5,Yes,110.0
2871599132,2026-03-01,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: All 105 pods healthy (Running/Completed) across 8 namespaces. Cleared 8 failed Resque jobs (DirtyExit from nightly restart). Queue depths: course_cache=68, road_test_cache=427. Node resources nominal — max CPU 15% (caching-pool-szx8l), max memory 80% (pool-99os7yqjj-szygs). No issues requiring intervention.",0.5,Yes,110.0
2872165652,2026-03-02,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: All 101 pods healthy (Running/Completed). Cleared 8 failed Resque jobs (DirtyExit from nightly restart). Queue depths: course_cache=146, road_test_cache=84 (processing post-restart). Nodes nominal - CPU max 27%, memory max 85% (pool-99os7yqjj-szyg2). No action required.",0.5,Yes,110.0
2872195936,2026-03-02,Bomhof Integrated,Internal,Accounting,Invoices,1.15,No,
2872252562,2026-03-02,Century Driving School,Century Driving Onramp misc,Design,Digging into SEO changes sent over and getting the phone system into a place where it can be tested on a Production cluster,2.0,Yes,110.0
2873144087,2026-03-02,Influxdb,Influxdb,Rails Programming,"Continuing on the Cloudflare / Contentful web hook work. Fixed api keys, validated a manual job work, started digging into creating specific webhooks for staging. Meeting with Olga and Nate discussing upcoming page designs and general overview of what happened last week.",2.15,Yes,145.0
2873417874,2026-03-03,Century Driving School,Century Driving Onramp misc,Admin,"Ready for Support - Daily cluster check: all 101 pods healthy (Running/Completed). prometheus-server 1/2 ready (restarted 69m ago, monitoring). Cleared 10 failed Resque jobs. Queue depths: course_cache=52, road_test_cache=411. Node resources nominal - CPU max 14%, mem max 81%. No action required.",0.5,Yes,110.0
2873437681,2026-03-03,Century Driving School,Century Driving Onramp misc,Rails Programming,Look at the over 18 job that is running but apparently not doing anything? Also set up an issue for the SEO changes,2.12,Yes,110.0
2873463598,2026-03-03,Influxdb,Influxdb,Rails Programming,"Added a contentful webhook for staging, still working through if there is machanism to fully test it on staging due to a question around the contentful environment",0.28,Yes,145.0
2874394730,2026-03-04,Century Driving School,Century Driving Onramp misc,Admin,"Ready for Support - Daily check: all 105 pods healthy (Running/Completed). Cleared 7 failed Resque jobs. Queue depths: course_cache=68, road_test_cache=461. Node resources nominal (max CPU 28%, max mem 81%).",0.5,Yes,110.0
2874429414,2026-03-04,Century Driving School,Century Driving Onramp misc,Design,"Watch for over 18 job run, to make sure it works out as planned.  Create an issue and layout design fixes for SEO changes",0.7,Yes,110.0
2875283993,2026-03-05,Century Driving School,Century Driving Onramp misc,Admin,"Ready for Support: All 104 pods healthy (Running/Completed). Cleared 7 failed Resque jobs. Queue depths elevated - course_cache: 147, road_test_cache: 407. Node resources nominal (CPU max 33%, mem max 82%).",0.5,Yes,110.0
